n_robots,seed,arm,align_rmse,pose_rmse,n_delivered,trust_yield
5,25,fifo,0.2736022052309779,0.22848512855435005,40,0.5487321246529285
5,25,lifo,0.14207941085390846,0.37396926895352767,40,0.9200658731523532
5,25,random,0.15249912456976944,0.46294509209925283,40,0.5888647149073643
5,25,trust_only,0.18539749715724424,0.2725407548469649,40,0.628616227910333
5,25,info_only,0.13283036922299102,0.25034056870839977,40,0.5651849252910759
5,25,bacs_gated,0.15163990358002383,0.25900034931607047,40,0.5718664102914307
5,25,plus_0.30_6,0.13049583055505887,0.2509905601632494,40,0.5571940151485636
5,26,fifo,0.21186501564220903,0.6118322831502188,40,0.44105584031075545
5,26,lifo,0.5570590679714016,0.5691738278937316,40,0.8339141994140948
5,26,random,0.1383989332844451,0.4878759376522968,40,0.6072521389644205
5,26,trust_only,0.18879564382162642,0.5070165958540425,40,0.6298839086705548
5,26,info_only,0.12378341547460663,0.43403454444490225,40,0.4945890891752581
5,26,bacs_gated,0.12143538516201824,0.452830447150183,40,0.5346702289147809
5,26,plus_0.30_6,0.16036988843347874,0.49108322487576306,40,0.5375934800929472
5,27,fifo,0.18128444582980682,0.2422519093317331,40,0.4808300563246536
5,27,lifo,0.16056244260786642,0.4145624527074006,40,0.8320212682797585
5,27,random,0.16240936631343522,0.30159466257739226,40,0.5803973007718979
5,27,trust_only,0.44365684846120296,0.2888476288579558,40,0.557217030817533
5,27,info_only,0.11125185968873215,0.24393366789748927,40,0.48851104207413665
5,27,bacs_gated,0.1195370561317426,0.25068982147364643,40,0.4951567872557101
5,27,plus_0.30_6,0.1855690939770224,0.21134770887794954,40,0.45939880398240496
5,28,fifo,0.3870334593407438,0.26485439318949794,40,0.4814475500115992
5,28,lifo,0.21671926924101823,0.41418623878764904,40,0.8577638498798432
5,28,random,0.31323407597633746,0.31166695988081516,40,0.4871341916684105
5,28,trust_only,0.14023812065989166,0.2851942473555156,40,0.6022961675038196
5,28,info_only,0.1417081373460102,0.32156735257134755,40,0.5531563511005141
5,28,bacs_gated,0.12983740198448196,0.318167159494142,40,0.5538493439594899
5,28,plus_0.30_6,0.11633989901079149,0.3738726164989153,40,0.5081980989455388
5,29,fifo,0.22145294957884337,0.22553655857784805,40,0.5519226651323053
5,29,lifo,0.1369490270389998,0.28323137911969937,40,0.9326865539553166
5,29,random,0.4758375174676877,0.31133745533208096,40,0.5633517661321279
5,29,trust_only,0.23845834591100507,0.20362152391553143,40,0.6331044835370478
5,29,info_only,0.16767624730282685,0.16875328191084002,40,0.58244612459561
5,29,bacs_gated,0.17435335810116875,0.17390778838560225,40,0.5844016974147553
5,29,plus_0.30_6,0.1524654832918528,0.15699452653098547,40,0.5976084619709325
5,30,fifo,0.20520102289138006,0.23932355587601326,40,0.44611197457353563
5,30,lifo,0.24141745806627046,0.398333294943649,40,0.8251825060750143
5,30,random,0.19673059008042756,0.4300244620997628,40,0.5830053031185571
5,30,trust_only,0.10972157142885419,0.20166719746157252,40,0.5762821492977478
5,30,info_only,0.07923953283057372,0.1981474742235588,40,0.5700866936499613
5,30,bacs_gated,0.07635864137399714,0.21266155554453797,40,0.5704178309764805
5,30,plus_0.30_6,0.11675016304404735,0.26247843395470477,40,0.5437852191170875
5,31,fifo,0.19106249706675796,0.2778638439620151,40,0.5883982457905682
5,31,lifo,0.5853422389676358,0.3473132858754108,40,0.8558573828223522
5,31,random,0.2484914810599536,0.2940166783498781,40,0.6008014600769114
5,31,trust_only,0.12537791490211955,0.26368929552365217,40,0.6125075946143298
5,31,info_only,0.09558628655296475,0.22547895917006552,40,0.5481859704871148
5,31,bacs_gated,0.1096526335479334,0.24266108113313284,40,0.5548132298935995
5,31,plus_0.30_6,0.13117232064843592,0.25076188825533724,40,0.5565292517601689
5,32,fifo,0.22774535834726745,0.29084402084516386,40,0.5701352352140663
5,32,lifo,0.1961425149534113,0.20561228915003862,40,0.9287571988044327
5,32,random,0.2584613999186312,0.31868542425237545,40,0.5780536447451705
5,32,trust_only,0.13421087465053472,0.2766454820334328,40,0.6312745395854111
5,32,info_only,0.13617293220166188,0.27639081954144795,40,0.5613400005557982
5,32,bacs_gated,0.13450231854645114,0.2681113541936849,40,0.5589044114769319
5,32,plus_0.30_6,0.12487297264723977,0.18462320533803125,40,0.5505615578659482
5,33,fifo,0.1958332802417063,0.27926458115703645,40,0.5210965837226202
5,33,lifo,0.17910621354598608,0.1623758386251769,40,0.9103707537085878
5,33,random,0.12282016279407741,0.33001159339216213,40,0.5131036450550016
5,33,trust_only,0.15334720935713864,0.20554004302217116,40,0.5828138363313862
5,33,info_only,0.35656799830587826,0.2593030895303185,40,0.5159349224692901
5,33,bacs_gated,0.3540293620157961,0.25805931561130163,40,0.522606709424015
5,33,plus_0.30_6,0.14070086574941487,0.20361567652934306,40,0.47453776790900537
5,34,fifo,0.1545097143208735,0.41439628301963527,40,0.506173817536363
5,34,lifo,0.20108652773850974,0.5001275278371129,40,0.8263658175880032
5,34,random,0.11085069216072639,0.33900916940361614,40,0.5603702107279845
5,34,trust_only,0.2985266720490339,0.3589759473568987,40,0.5843564697274302
5,34,info_only,0.25001510228413204,0.3721197519203789,40,0.5165483697797469
5,34,bacs_gated,0.24941621757782687,0.3717564958984192,40,0.5231877443532873
5,34,plus_0.30_6,0.2562275415369619,0.33323248526841537,40,0.5228999789940684
5,35,fifo,0.21728263023364477,0.25725845032372224,40,0.5279427331350351
5,35,lifo,0.16378382376194375,0.47306328466769404,40,0.8532546196716156
5,35,random,0.1193533260309963,0.2628426986045344,40,0.6521095254233946
5,35,trust_only,0.14081661353251304,0.2437554654236116,40,0.6548474867225578
5,35,info_only,0.13122531342589439,0.2708551143069095,40,0.60176245798184
5,35,bacs_gated,0.12231077658125263,0.2542741467889699,40,0.608749579512485
5,35,plus_0.30_6,0.12253527017277539,0.23280057498705745,40,0.6056341082339528
5,36,fifo,0.42400770865950443,0.30012603022120865,40,0.4707497177631961
5,36,lifo,0.3201585316962339,0.26767329300676995,40,0.8403173233882493
5,36,random,0.33963869780340644,0.4371518355246178,40,0.49085472296526317
5,36,trust_only,0.7462750371864763,0.38902829019793683,40,0.48432983827801157
5,36,info_only,0.710888339730015,0.44917760140571644,40,0.38791023849021644
5,36,bacs_gated,0.710888339730015,0.44917760140571644,40,0.38791023849021644
5,36,plus_0.30_6,0.4304055244313943,0.39539064058800144,40,0.3906347948761334
5,37,fifo,0.27827056327505634,0.33786072230471387,40,0.503239675314591
5,37,lifo,0.1996665980704889,0.4500328468820281,40,0.8359315849051374
5,37,random,0.1396716674701703,0.30036502558025696,40,0.5745500761955441
5,37,trust_only,0.16527549202298308,0.3924484550530113,40,0.6391892378604704
5,37,info_only,0.12276517471409056,0.3652455914485582,40,0.5672186978040179
5,37,bacs_gated,0.12380545300767995,0.366000352023519,40,0.5658323433892811
5,37,plus_0.30_6,0.1490849029176867,0.28757277977481716,40,0.5497377128723862
5,38,fifo,0.2111923618017331,0.34988491892338086,40,0.3983634861670379
5,38,lifo,0.25632110855366763,0.37491674399986497,40,0.8609582418594538
5,38,random,0.48556870622291576,0.43593038852758315,40,0.48064868960115625
5,38,trust_only,0.5649906069665636,0.3570635808384884,40,0.41151330234079825
5,38,info_only,0.20717853204458025,0.3305157025671343,40,0.38011373957770117
5,38,bacs_gated,0.2079552058430046,0.32927857637665414,40,0.38019139813858305
5,38,plus_0.30_6,0.3300751160580502,0.8179493771420456,40,0.2553932993091923
5,39,fifo,0.24389249782631459,0.19984044810205462,40,0.5426318792671877
5,39,lifo,0.18212162945542257,0.26790177493157646,40,0.9013006577449915
5,39,random,0.12230365623063043,0.474963345646315,40,0.5900855388043089
5,39,trust_only,0.5293030701188214,0.22870463216441986,40,0.6084414242366722
5,39,info_only,0.1833051720322458,0.32920515178258436,40,0.4643362058287089
5,39,bacs_gated,0.2272035425874619,0.33498149684684225,40,0.47374295035805203
5,39,plus_0.30_6,0.11848144674646972,0.37768455160681064,40,0.39072628318760344
